word	count
კაროტინი	11
ატყობინებენ	11
ადგილისაკენ	11
რიტმების	11
მარცვლოვნები	11
ქათმების	11
ყაპყაპი	11
მანჩას	11
ორმოცდაათამდე	11
გადასულია	11
ანზაკის	11
შვეულად	11
მილერ	11
ტაიმზ	11
ბლუზისა	11
სეისმოგრაფია	11
ლერწმისგან	11
დადასტურდეს	11
გათანაბრებულია	11
სამუშაოებისა	11
ნაურუული	11
თევზ	11
ეჭვიანობდა	11
გამორიყა	11
დანაშაულია	11
ინვესტორის	11
გემია	11
კონსერვების	11
დაავადებულებს	11
ბარდება	11
მოგოლებს	11
მაცი	11
დაუმეგობრდება	11
მარტოა	11
კლარკს	11
სერნა	11
ტაიმმა	11
ინტელექტუალების	11
გუსმანის	11
ალერგიის	11
პარტიზანს	11
სიკვდილისწინა	11
ბანდუნგის	11
კორპორაციებს	11
გადააჭარბებდა	11
ბლოკზე	11
ტად	11
რევოლუციონერებმა	11
კიცხავდა	11
მუშებისა	11
მეგზურობას	11
ხმებმა	11
სიმბას	11
მოგზაურობისთვის	11
სიკვდილისთვის	11
ხელებსა	11
ვალიეგრანდეს	11
იტანჯებოდნენ	11
ოპტიმისტურად	11
ბენინიო	11
ნაცარქექია	11
ძიუდოისტთა	11
ექსტერნად	11
გლეხებისა	11
გარიცხა	11
სადარბაზო	11
იგივდება	11
იოთამის	11
მოურავად	11
კანალის	11
დისტრიბუტივი	11
თანამგზავრმა	11
დომენში	11
ბაიაზეთი	11
იმისკენ	11
სენატთან	11
ანეუს	11
პოლიტიკისგან	11
აჯანყებისკენ	11
იულიანუსმა	11
სპარსებმა	11
პალმირის	11
კეისრად	11
ჰონორიუსი	11
ვანდალიზმი	11
კუნძულზეც	11
ქვეითმა	11
ალმასებით	11
პლებეები	11
მარციუსის	11
მხედარმთავარი	11
აკოცა	11
სქოლასტიკის	11
შეიტყუა	11
პლებეებს	11
ემსახურათ	11
ლივიუს	11
გაეყვანათ	11
გლადიატორების	11
შესძინეს	11
თავსამკაულები	11
გამოაშკარავების	11
ინიციატორად	11
ილღაზის	11
მოწოდებულ	11
ექვსასი	11
გააქციეს	11
მეუღლისგან	11
გახსნასთან	11
ბაჩელეტი	11
მაძიებელთა	11
მეომრებისა	11
ოვაციები	11
არამცთუ	11
ეჭვიც	11
რაკიღა	11
მიაწყდა	11
ვედრებით	11
პართიელებს	11
კავალერიამ	11
ძალაუფლებისკენ	11
თვალთა	11
ლამბალო	11
გაყიდვაც	11
ივდითი	11
დაეწვა	11
პერედვიჟნიკების	11
მაღალმხატვრულ	11
კვარას	11
ფლანგური	11
სისხლმა	11
ფრისლანდია	11
პლაზა	11
ნევისის	11
გამოფხიზლების	11
ირონიულია	11
სასაწყობე	11
ლიტურგიკულ	11
ხრიოკ	11
მოლდავეთში	11
უბნებიდან	11
კედელ	11
კურთხევისა	11
გასწიეს	11
კორნუოლისი	11
ჩამოსვლიდან	11
სინგური	11
ჩორჩანელის	11
პირთაგან	11
ძორაგეტი	11
მიაგებდა	11
მოწამისა	11
ლექციაზე	11
აფრები	11
შემკულობა	11
ენე	11
სარკმელიც	11
გენერალის	11
ეჯიბრებოდნენ	11
აზრობრივ	11
ათცამეტი	11
დახმარებასა	11
კეთილმოეწყო	11
გამაგრებითი	11
ტრომპებზე	11
დაკავებისა	11
გუბაზი	11
შემცირდებოდა	11
ჯუარისა	11
სენაკების	11
ეგრისელებმა	11
გრეგორის	11
ფსალმუნების	11
ცაგარლის	11
უფლებრივ	11
პარტახი	11
შეამოკლეს	11
კინოწარმოების	11
შემოთავაზების	11
თეძო	11
ალკოჰოლიზმით	11
ბლიუზის	11
ამცირებდნენ	11
დასაქმდა	11
პანამასა	11
სამჯერადი	11
ბადეების	11
თხრილში	11
შესძლებოდათ	11
იანგარიშება	11
შვიდდღიანი	11
მნიშნელოვან	11
რელევანტური	11
კონტეინერი	11
სემპლების	11
დემოების	11
ფელისი	11
სლოვაკურად	11
სისასტიკემ	11
ფრიდრიჰ	11
სექციისგან	11
ნუმას	11
იხურებოდა	11
ნიკეს	11
მარმარილოსაგან	11
მერაბის	11
ფუნდამენტში	11
გამტარ	11
კრედიტორების	11
გამოსასწორებელ	11
რაისა	11
ანდრის	11
დაუდგამს	11
ნიშტადტის	11
ივანოვსკის	11
ბოტკინის	11
ვოზნესენსკის	11
წინასწარმეტყველებები	11
მოტორიანი	11
ქვათლილებით	11
განთავისუფლებით	11
იუველირი	11
მკითხველები	11
ინგუში	11
მალერის	11
ფორდთან	11
ფრესკას	11
ნიუარკში	11
ორამდე	11
ვარნაში	11
ფორმირებით	11
ფსკერთან	11
ქარებისაგან	11
ამოავსეს	11
მარმარილოსა	11
მიიმართება	11
ბიოლუმინესცენცია	11
რყევები	11
გამტკნარებულ	11
ბრუნვისას	11
ფენებზე	11
პროკარიოტებს	11
რელიქტები	11
განირჩევიან	11
ქიცვიანი	11
ბათუმთან	11
ეიზენშტეინის	11
მეჩეჩი	11
დირიჟორია	11
ბურჭულაძის	11
ელჩეს	11
ორკესტრებთან	11
დნობისა	11
რომელბმაც	11
რგოლად	11
ბერძნებისთვის	11
დიდვაჭარი	11
დეტალებიც	11
რეპერტუარშია	11
ბოდბეში	11
ქირონის	11
ჰილასი	11
გასცდნენ	11
ბეიოღლუს	11
სინანმა	11
შეშფოთებულია	11
პროგნოზირება	11
ჰალიჩის	11
სტილითაა	11
დიმიტრიადი	11
აყოვნებდა	11
ჯეიმ	11
გრას	11
ტრადიციასთან	11
ბაგაფშის	11
კირქვისგან	11
გრუპის	11
კატალონიურმა	11
ტრიპლეტი	11
გასაჭირს	11
ფოლკი	11
კარტერს	11
კეშს	11
კარმიდამო	11
დიზაინერული	11
ეპიცენტრიდან	11
დასადგმელი	11
აგებიდან	11
რესტრუქტურიზაციის	11
პრეზიდენტობას	11
პორნოკრატიის	11
ვაკანსია	11
ასტრონომიისა	11
ტაბაკინი	11
ჰემთან	11
თერთმეტმეტრიანის	11
უიგანის	11
აზნაურებად	11
მიმაგრება	11
თავადად	11
ტრუმენმა	11
გორ	11
გრანტები	11
დიუკი	11
ეკუთნოდა	11
ფროიდთან	11
გაჟღერებულ	11
ჰალუცინაციების	11
ჩვენებაც	11
პაციენტებზე	11
გაუწყვეტია	11
ჰყიდიან	11
ზეზე	11
ფირფიტებია	11
პრადუ	11
კატანა	11
რიტუალია	11
ღრმაწყლიანი	11
არქიპელაგები	11
გასწვრივაა	11
სუმბა	11
რიფტულ	11
მარჯნულ	11
მოემართება	11
ცირკულაციაში	11
ფსკერულ	11
პუსანი	11
მინიატიურული	11
კონცხსა	11
გაშუქებას	11
კრეინის	11
ტრაპიზონს	11
ნავსადგურთან	11
აბიდოსი	11
შენოლ	11
გიუნეში	11
ვარდს	11
ბაბილონელთა	11
ნინევია	11
პაციფიზმის	11
იარე	11
აშოთან	11
უთარიღო	11
პარიტეტი	11
ჟოლოსფერი	11
მზითვის	11
სერიებად	11
შექმნილნი	11
იუჟნი	11
საეპისკოპოსოდ	11
ესკალაციის	11
ზეცათა	11
ბილწი	11
ძემან	11
აღრეული	11
პრინტერები	11
ერიქსონმა	11
აღიარებისთვის	11
ავთანდილს	11
ფასიც	11
სეისმოლოგია	11
უწინასწარმეტყველებდა	11
ბრძანებაში	11
კაცებზე	11
სკულპტორის	11
გურიელთა	11
განსადიდებლად	11
მარკუსმა	11
ჰიდრის	11
ადვილადაა	11
მზეც	11
უჯრედებია	11
ქვემოთაც	11
ჩაუარა	11
ბირთვულმა	11
შეუცვლელია	11
მერკურიზე	11
სათაყვანო	11
დამკვირვებლისთვის	11
სპექტროსკოპული	11
ამოფრქვევებს	11
პარაშუტი	11
სიბრმავეს	11
წამიერად	11
დიდგვარიანი	11
გენუას	11
პადუას	11
პოსტმოდერნისტულ	11
საბაგიროთი	11
მოწყვეტილია	11
ცერემონიალები	11
გადასახადებიდან	11
კარნავალზე	11
ფლუმინენსე	11
ჯიცუ	11
სარგებლობისათვის	11
იმოძრავებს	11
ბანდიტების	11
კრატერებს	11
დედამიწისგან	11
მაგნიტოსფერო	11
შებრუნებულია	11
განუწყვეტელ	11
დაშალოს	11
ზღვრულ	11
ჰაბლმა	11
გვერდული	11
ანალიზებმა	11
ვოიაჯერი	11
ასოებისგან	11
ბაზისზე	11
ცერერას	11
კანიდან	11
ზედაპირისა	11
ჰიდროსტატიკურ	11
ჰიდრას	11
შეჯახებით	11
დაუშვებდნენ	11
მულტინაციონალური	11
დიზაინითა	11
დაწყებაში	11
ღირსშესანიშნაობებით	11
უკანონობის	11
ფარგო	11
სათხის	11
ჰოლივუდურ	11
ასტერი	11
გააშიშვლეს	11
ეტვირთა	11
ფონდით	11
ბიწაძე	11
ხუბუა	11
ქვედანაყოფებში	11
მიმნიჭებელი	11
მოხერხებულობის	11
აზენკურის	11
ანანიას	11
გაუმჯობესებისა	11
სავლე	11
შპიგელი	11
მხედრულად	11
საწინასწარმეტყველო	11
რაინდულ	11
ტაშირში	11
შემთხვევაც	11
სენიორიის	11
თორელების	11
ლიქტორები	11
დარიგებას	11
ნიკიფორემ	11
ფასადზეა	11
ნამუსი	11
ციხისაგან	11
მოჩარჩოების	11
სწორკუთხედშია	11
არეშის	11
გადაუღობა	11
თავსართია	11
სათაურებით	11
ჰეტეროტროფული	11
მეანი	11
მწიფდებიან	11
კარდიფის	11
შემაგრებული	11
მუშამ	11
ბალნიანი	11
ლაყუჩის	11
ეპიდერმისის	11
გრანტების	11
ფუნქციებისა	11
უქიმერიონის	11
ხელითა	11
მონპერე	11
დასანგრევად	11
მარკირება	11
დაღამებამდე	11
ქადაგიძე	11
რობერტსონის	11
კონსტიტუციასთან	11
შუმერებმა	11
მიისაკუთრეს	11
წინაგული	11
პარკუჭი	11
დიაფრაგმის	11
ჰერმეტულ	11
ლიმფა	11
ქსოვილოვანი	11
მოაჯირი	11
იწმინდება	11
ელემენტებსა	11
ფარმაცევტი	11
პაპამისი	11
ისაბელას	11
ესკობარი	11
მეძავების	11
არცაა	11
ვცდილობ	11
როგორაა	11
ნაგაზები	11
გაიანეს	11
მღებავი	11
ციგლერი	11
ნუკლეოტიდის	11
შრომისთვის	11
სპექტროსკოპიის	11
შტერნი	11
ბორნი	11
კაპიცა	11
ატმოსფეროსთან	11
ზედაპირზეა	11
დააკმაყოფილებდა	11
შეილახა	11
ქსოვილებსა	11
მოტეხილობების	11
საყრდენების	11
ჯავრი	11
მოხვედრამდე	11
ჰენკოკი	11
ქვაბის	11
უცხოენოვან	11
ადერკი	11
ხორბლეულის	11
ჩანაქკალე	11
გოლდი	11
სხვაობამ	11
რაიანმა	11
იღვრებოდა	11
დოღონაძე	11
იდეისა	11
ტყავგადაკრული	11
ფრაგმენტულია	11
მანუსკრიპტის	11
იდლეთის	11
შეწეული	11
წვერამდე	11
სიყმაწვილიდანვე	11
დაუგეგმავი	11
მაჩვენებლებზე	11
კოშკიანი	11
უმასპინძლეს	11
სექტორებს	11
ტრუდის	11
ჯანფრანჩესკო	11
ბანს	11
ტანში	11
ბემაა	11
ფერდის	11
აღნიშული	11
გახიზვნა	11
დასჯილიყო	11
ელჩთან	11
ოტიას	11
ატყვევებდნენ	11
კურდღლებზე	11
სოლომონისა	11
აშლილობით	11
გააფორმებდა	11
ერთეულმა	11
ორბელიანები	11
ზან	11
დინებიდან	11
მელიქები	11
თავდაუზოგავი	11
გაფორმებისა	11
მოპირკეთებულ	11
ბრწყინვალებას	11
მოგვიანებითაა	11
მოცარტს	11
მოქმედებაა	11
მიუშენეს	11
ახლადაგებული	11
ოთხამდე	11
შეიყვარეს	11
მომსახურებისთვის	11
მრავალფერი	11
ხუთწახნაგა	11
აკლდამებს	11
ძლევამოსილების	11
თარიღდებოდა	11
ორნამენტებითაა	11
სერტიფიცირების	11
საკერპო	11
დააგვიანა	11
ამოწმებდნენ	11
პროკოპ	11
მიტოვებას	11
მეორესი	11
ორიარუსიანია	11
ხელმომწერ	11
საწყისია	11
განზოგადებულ	11
იხატებოდა	11
დატბორილ	11
ფეინმანმა	11
ლილვისა	11
ჩაქუჩი	11
აღძრავს	11
გამგრძელებლები	11
პირშია	11
წრით	11
ინდივიდუალობას	11
ტაეპს	11
ჩამატებული	11
დირიჟორ	11
აახენში	11
ინვესტორთა	11
ბონების	11
მიმოიქცეოდა	11
ტერმინალით	11
პორტფელის	11
კონსტანტას	11
ანაბრების	11
დარგობრივ	11
სემესტრში	11
ატის	11
ბმულ	11
ჰანთან	11
მიქოიანის	11
სავოი	11
ბერისა	11
ანტიპატრე	11
წარმოქმნილიყო	11
პლანეტარულ	11
ფორმირებისთვის	11
ბლეკმორმა	11
დომენიკოს	11
ტომა	11
ძუძუმწოვარს	11
მობილიზაციას	11
პერშინგი	11
ბელგიელებმა	11
განწყობები	11
ჯერზი	11
სიყმაწვილე	11
ეროზიამ	11
სტრუქტურებისა	11
მემბრანას	11
მოლეკულებში	11
კოდირებულია	11
არაწრფივი	11
ბოდლერი	11
მასენა	11
მასად	11
რეპლიკა	11
უდმურტეთის	11
ბრიტანიკა	11
კორექტული	11
შეურაცხყოფად	11
პირელი	11
აიკ	11
სტრიქონისაგან	11
სიზუსტითა	11
გორდეევის	11
განმეორებას	11
კამაროვან	11
სიშიშვლე	11
მძივების	11
კვეთით	11
ღარით	11
ღარებში	11
მირიანს	11
წვეროების	11
ტოლფერდა	11
კოსინუსის	11
ფილებისაგან	11
ბატალური	11
სახაზავის	11
კორპორაციად	11
ნიუმანი	11
ჰიუსტონთან	11
დადგმებს	11
ღონისძიებებთან	11
იონამ	11
ისწრაფვიან	11
გამოცნობის	11
თანამდებობაზეა	11
ტაბლეტები	11
ნანგრევებითაა	11
პრ	11
წყობაც	11
მიდგმულ	11
გასარჩევია	11
ნახაზზე	11
დამაჯერებელია	11
მუნიცპალიტეტში	11
ზოდის	11
ნახვრეტების	11
ტაკეში	11
კარლსონის	11
ტეიტი	11
განგსტერული	11
ვოკალმა	11
კარენინა	11
თემისადმი	11
ათწლეულზე	11
სუარესის	11
უერტას	11
უნარჩუნებს	11
შტატებისგან	11
ორგანიზებულია	11
მადერო	11
ლომას	11
განყოფილებიდან	11
ნიკოლაევში	11
კოლმეურნეობას	11
ფუნქციონირებადი	11
ინტერვალზე	11
თავაზობს	11
აქსიომების	11
მაჭახელას	11
ჩიხიდან	11
ავინიონი	11
სამყოფელში	11
შემოაკვდა	11
ევრიპიდემ	11
აცრა	11
ანგოლასთან	11
ლუანგვა	11
კარიბა	11
ტერმიტების	11
კომპანიებზე	11
ხამი	11
ბრუნვიდან	11
ბოტის	11
აზიაშია	11
სპეტაკი	11
პარისის	11
მენელაოსის	11
ბარიკადებზე	11
ურუნდის	11
სტრუქტურებზე	11
ტარაკანები	11
კაგამეს	11
პასტერ	11
მასისის	11
ორსაფეხურიანია	11
მპლა	11
რენამოს	11
მაპუტუში	11
ჩრდილოეთმა	11
ჯუბალენდის	11
კირქვებისაგან	11
მილიარდად	11
საპონს	11
ალუმინს	11
ადან	11
დაშინებას	11
ბოევიკებმა	11
იურტის	11
ღობეს	11
ფუტა	11
ცხოველებისაგან	11
ალიანსები	11
ეკოტურიზმი	11
გადანაწილებით	11
ლემური	11
ზებუ	11
რავალომანანას	11
ვაქცინაცია	11
საჭმელში	11
ბერნადოტი	11
დანაკილის	11
ნარას	11
ბაჰრის	11
საექსკურსიო	11
იფარავენ	11
პასტა	11
შოშიაშვილი	11
დასაწყისსა	11
აცილებდნენ	11
თქვი	11
ბარიატინსკი	11
ტაძარის	11
ვთქვი	11
დინამოელებმა	11
მოუსპო	11
კლუბზე	11
ფლაგმანის	11
ჩელებაძე	11
ფიფიამ	11
თავკაცად	11
ატირაუ	11
ტყებუჩავა	11
აქტობე	11
კომახიძე	11
გავარდნა	11
ბახტიარ	11
იაგელონია	11
გენგამი	11
ქვათეთრი	11
მოწიფული	11
ავსებულია	11
მეჩხერია	11
ვერტმფრენით	11
გადახედა	11
ბუნებისგან	11
ლინგვისტიკაში	11
კოში	11
კორდერო	11
პალმებით	11
ცოფი	11
აწყდებიან	11
ვახშმის	11
სალმონი	11
მოედინებიან	11
ციკლონებს	11
საურთიერთობო	11
მაე	11
ფარქუარის	11
კიბოსნაირების	11
მენჩემი	11
ასუმანი	11
ფასეულ	11
კოლონიასთან	11
სერეტსე	11
ფესტუს	11
კანდიდატურებს	11
დაავადებებია	11
ქორეთი	11
ოფთალმოლოგი	11
ვუნდერკინდი	11
პედაგოგს	11
დებიუსი	11
კონსტრუირება	11
ლუბლინი	11
რქისაგან	11
ხმად	11
ყორულდაში	11
ალანს	11
დაიღალნენ	11
შინდისი	11
საპიტიახშო	11
ხუცესმა	11
შეეკრათ	11
მარცვლებისაგან	11
კარიერამდე	11
დეივიდი	11
მიუზიკლზე	11
დადგმაზე	11
გებრიელთან	11
უშედეგოა	11
პარკისთვის	11
კომპანიასა	11
ბეჯითი	11
სათნოებას	11
გესმის	11
ღმერთებისათვის	11
დედამიწამ	11
კერასთან	11
ჰკრა	11
გასაგონად	11
დიონისემ	11
ეტლიდან	11
სურნელება	11
ნაკელის	11
ღონით	11
სფინქსის	11
ხახიდან	11
ვოსტოკა	11
ტრევიზოს	11
აღიარებაც	11
დაეშალა	11
არაბუნებრივად	11
სესიებისას	11
ვაპირებ	11
ვატიკანმა	11
ჩაწერამ	11
სტარს	11
ფიასკო	11
ჯაილზი	11
უნიკალურად	11
ჯუნგლებით	11
მასივებად	11
ნახევარგამტარული	11
ურთიერთობისთვის	11
დიალიზი	11
ზებრის	11
მასერუ	11
ბოფორტის	11
მეწარმეობის	11
თანასაზოგადოების	11
მასერუს	11
შეეფასებინათ	11
ჭილაშვილი	11
უდროო	11
იატაკქვეშ	11
ძველსა	11
ფენაც	11
რუსია	11
ბაიდა	11
მითვისებას	11
წინასწარმეტყველისა	11
არამეულად	11
ჰელვეციუსი	11
ფოიერბახი	11
ცოდვაა	11
გაგებისა	11
მზარეულები	11
ინდუცირებული	11
გატაცებაში	11
მალამოს	11
მალამო	11
კორინთელის	11
რტოთი	11
დაფაროს	11
კინემატიკა	11
ლაპლასი	11
იმოწმებს	11
ანონიმის	11
კალთაში	11
მიმალვა	11
ლოცვითა	11
გამოჯანმრთელებული	11
ზეცისკენ	11
ტარკოვსკის	11
ასაწყობი	11
კობიაშვილმა	11
სასტარტოში	11
ტოდს	11
გალათასარაიში	11
ატელიეში	11
ხუთიოდე	11
შემოსვლამდე	11
გადამღებ	11
ჰუჯაბის	11
ჩიკას	11
გამჯდარი	11
მჩაგვრელი	11
ირაციონალურ	11
ჩაძირულია	11
დესპოტიზმი	11
ჯუდითი	11
სისტემურად	11
წილადების	11
დერპტის	11
ტრესტ	11
წრთობა	11
კარიერასთან	11
ინომ	11
სესიურ	11
ყაჩაღებმა	11
შევალიეს	11
ლატვიასა	11
ცისკარიძე	11
დატკეპნილი	11
ფლუმინენსეში	11
ვარჯიშებზე	11
სერიამდე	11
გასულები	11
გამანადგურებლად	11
ამარო	11
სამოყვარული	11
გაუძლიერდა	11
იმედ	11
ფიორენტინასთან	11
წარმოაჩენდნენ	11
მოგებიდან	11
ციროზი	11
დეპოში	11
ლენოქსის	11
ლატარიის	11
უკუკავშირის	11
აგრიპასა	11
სკრიბონიას	11
საყოველთაოდაა	11
ახმოვანებდნენ	11
კონცერტისათვის	11
ჰოლანდიელების	11
აარე	11
ფუძეთა	11
ზმანება	11
განტოლებაში	11
პატიმარს	11
სინჯები	11
ჯავშნოსან	11
წიგნთან	11
მაგდებურგში	11
ქოლგისებრი	11
ტიხონოვი	11
ჩარჩოზე	11
ტრანსპორტაბელურია	11
ნაზავის	11
დაასმინეს	11
სხეულებისა	11
აბრამიანი	11
გრენი	11
თაროზე	11
ფარდები	11
ნკრუმას	11
როლინგსი	11
პლანშეტურ	11
გადამტან	11
სამართ	11
დერგები	11
ნოსა	11
ქმრისა	11
ონოფრეს	11
აგათისი	11
აგიტატორის	11
მორავა	11
მაკულატურის	11
ვერცხლზე	11
სისწრაფისა	11
ყვავილედს	11
ფეხსახსრიანი	11
მონტენეგრომ	11
მერქნისაგან	11
ფუნქციონირებისთვის	11
მიქელგაბრიელის	11
გურამი	11
მინიმალიზმი	11
სტოვებს	11
გორების	11
სადაცა	11
ყრუდ	11
არანულოვანი	11
რუსულსა	11
სახელმწიფოებისათვის	11
აგადესი	11
სეინი	11
მალისთან	11
სათბობის	11
გამოყენებამდე	11
პოტენციალისა	11
ამფიბიათა	11
თავშესაფრებში	11
დუბაიმ	11
რგოლურად	11
გამოზარდა	11
რიცი	11
პიოლა	11
რაიხსტაგზე	11
დივერსიულ	11
ელიუთერა	11
სემინოლების	11
აბაკო	11
მაჰალი	11
გამოსვლისა	11
ვარენის	11
დანტონი	11
კონვენტში	11
ლაშქარასებრთა	11
გადასახლებულიყვნენ	11
აბდულლაჰ	11
ისლამისტურ	11
გადამუშავებულს	11
კვირტებს	11
შერეკილები	11
მცოდნემ	11
ასუფთავებს	11
გასაღებად	11
შამპოლიონის	11
სამენოვანი	11
ანჟე	11
შეგროვებულ	11
ეგვიპტელმა	11
მოამზადებდა	11
აპროტესტებდნენ	11
მოვაჭრის	11
ორგვარად	11
ანაგრამა	11
მავნებლის	11
მაიარი	11
ედიტმა	11
ფრედერიკა	11
საღამოებზე	11
საქმიანობდა	11
ნახვამდის	11
ნაპოლიში	11
კარინი	11
მოუკლა	11
სერაფიმეს	11
დამაცადე	11
უსური	11
მუსიკასაც	11
ბანკირ	11
დამღის	11
ქვერიგის	11
ულპია	11
საყვარლებს	11
ორატორულ	11
თემებიც	11
შტატებია	11
კორნელიუსი	11
ლილიბეუმის	11
სოლონი	11
გასვლისთვის	11
ელენიო	11
ლატეკი	11
პეისლი	11
მამრავლებად	11
მოახლოებულ	11
გამოსაწვევად	11
მურენა	11
პროკონსული	11
გამართლებას	11
ხერუსკების	11
უფროსზე	11
სიღრმესა	11
ფასდებოდა	11
ჯარისკაცზე	11
გარდამტეხ	11
კლავდიუსს	11
გალბამ	11
საპასუხოდაც	11
პილიგრიმებს	11
ფერფლად	11
ქცევასთან	11
მოკვლაზე	11
ვიტელიუსმა	11
საფრთხისაგან	11
დაკავებიდან	11
მეზიის	11
სირთულეებმა	11
პეგასი	11
ანთრისებრთა	11
ცხოველებსაც	11
ხროვებად	11
ჰუსარი	11
ემსგავსებიან	11
სორბონში	11
კალვინი	11
კალვინმა	11
ქამის	11
უთნაფიშთიმი	11
ალთაიში	11
ინტერდისციპლინური	11
ქოროღლი	11
სავანეთა	11
ცრურწმენები	11
მდგომარეობისას	11
კარნახობს	11
მდგომარეობად	11
ნიშნებად	11
წარმმართველი	11
გამოიარეს	11
ლიტერატურად	11
საბუთით	11
ხოლი	11
ძიძას	11
შესწორებას	11
რიცხვობრივი	11
განსახლებისა	11
იდიშზე	11
ლომამის	11
ჰიროსიმისა	11
კონგოდან	11
პრეტენზიაზე	11
მღელვარებები	11
ანგოლელი	11
გამოყენებულიყო	11
ოქსიდად	11
უბანგიური	11
ბუკავუ	11
დასაჯდომ	11
მოედნამდე	11
წითლი	11
გორო	11
ფილმამდე	11
ხაზარული	11
სეზონისათვის	11
ესტაკადა	11
შეფუთვას	11
ასუფთავებდნენ	11
ვიდეოკასეტებზე	11
ხანგრძლივობაზე	11
სერიანი	11
წარმოშობენ	11
ფლიშის	11
ბესკიდების	11
თაღისებური	11
კარულ	11
პოიანა	11
ერთიმეორეზე	11
თვისებებში	11
გახურება	11
მხოლობითში	11
რძისაგან	11
დირჰამი	11
უჯრედია	11
რეგიონშიც	11
საოფლე	11
უოტსონმა	11
ილუზიები	11
მასტიმულირებელ	11
ასკანია	11
აღმოეფხვრათ	11
ლურსმნის	11
ჰურონის	11
გაშიშვლება	11
შეწყვეტს	11
ლენტულუს	11
მაძიებელმა	11
წაკითხვით	11
გააძლიერებდა	11
ანტიგონეს	11
აღარსად	11
ყენდება	11
სალტეზე	11
მონიტორს	11
გარჩევადობა	11
კაბელით	11
პრინტერი	11
სკანერი	11
ჰც	11
ვანქი	11
გმინის	11
კავალი	11
გამონათქვამების	11
მდედრებში	11
გაღვიძებული	11
შავდება	11
გულწრფელობა	11
მაკბეთი	11
აფიქრებინა	11
ქარისგან	11
მოწამლვის	11
კეხის	11
ახალშობილები	11
გრიიეს	11
გრიიე	11
სითიში	11
მოცეკვავეების	11
საია	11
სიმულაციას	11
ვიდეოჩანაწერი	11
ბლეინი	11
სწავლულებმა	11
კოოპერაცია	11
წამოყენება	11
მარსელმა	11
შეერწყმება	11
შექსპირს	11
ორგანოებსა	11
საცეცები	11
სპერმას	11
თლუღი	11
ექტოდერმული	11
მრავალფეხიანები	11
ცრუფარიანები	11
გასცემენ	11
ვულკანოლოგიური	11
ჩელოზე	11
ვივერისებრთა	11
აკადემიზმის	11
შეეგროვებინათ	11
ბუნებიდან	11
გრძნობებზე	11
რეალობისა	11
დავკარგეთ	11
კოსმოდრომის	11
ანტონოვ	11
ტალღებით	11
რითმით	11
ჩამოწერილია	11
გვერდულად	11
ჰეტეროსექსუალური	11
აკავშირებთ	11
დაგმობის	11
გადიდებულია	11
გადაადგილებაში	11
მოთავსებულნი	11
ცოდვით	11
ბოინგი	11
ჰომომორფიზმი	11
ლიმონათის	11
სამნიტთა	11
დამამცირებლად	11
ჰილელ	11
სუეიზი	11
სექციებს	11
ფრუშანტე	11
პავაროტი	11
სატრიანი	11
შპიონაჟის	11
სადისციპლინო	11
მოხუცებულ	11
ბალახისგან	11
ფუნქციებთან	11
ჩოგბურთელია	11
სიქიზმი	11
ქვიშნარი	11
ბრუნეიში	11
უქარო	11
ზონაშიც	11
კამელია	11
ირბისი	11
დატანა	11
მოქალაქეებისა	11
ბულგარულში	11
უგრულ	11
შემაღლება	11
ვალენტი	11
გაფრინდაშვილს	11
გლოვერის	11
ფანკური	11
ორიენტალ	11
არტიგასი	11
მენდესმა	11
უფლისთვის	11
ზურას	11
პროფესიათა	11
კოლხურით	11
საშუალებითაა	11
გოტფრიდი	11
ჰუნტელაარი	11
პეტრიჩი	11
ამოცანებში	11
ტრანსფერში	11
შოვკოვსკი	11
დაეტოვათ	11
გალერიუსმა	11
მეცადინეობას	11
გასვლისა	11
კინაბალუს	11
სარავაკი	11
ჯაუფი	11
გემოვნებისა	11
ბრალეულობის	11
კავალის	11
გენერირებულ	11
გაზრდაზე	11
ემართებათ	11
მეგავატიანი	11
ჯიშებისაგან	11
ისპანახი	11
ბამბარა	11
კოდექსების	11
ზრდასრულთა	11
ნიღბიანი	11
სავიმბის	11
შემცირებულა	11
კუბანგოს	11
გამოკეთდა	11
მონებზე	11
ბარტელემი	11
ბოგანდა	11
ფოსტენ	11
მპოკოს	11
ვარსკვლავებმა	11
მიაყენებს	11
სიხშირეების	11
ბურთულებს	11
ვარსკვლავებისთვის	11
შიგთავსით	11
გაზომვებით	11
ლინზირება	11
სუპერნოვას	11
განთავისუფლდნენ	11
როე	11
მსუსხავი	11
ხუტა	11
საღამოთი	11
ფიზიკურადაც	11
მენგლი	11
სულეიმანთან	11
კერიკ	11
არაუკარია	11
ბინგოლის	11
დენდრარიუმი	11
გაქცეულმა	11
ჭეიშვილის	11
საუზმეს	11
სპექტაკლით	11
იაკუბი	11
რამდენჯერ	11
პლანტაგენეტი	11
უაიკატო	11
ფიორდები	11
საორიენტაციოდ	11
ტაურანგა	11
ნეიპირი	11
უანგარეი	11
ვაიტანგის	11
გრინპისის	11
მაორთა	11
ხელმოწერილია	11
სუბანტარქტიკულ	11
ლოყებზე	11
უებერის	11
მიუ	11
იოტირებული	11
თანხმოვან	11
სამხრეთკორეული	11
მოლეკულებთან	11
ვირუმაა	11
პუშტუნურ	11
უგზოუკვლოდ	11
გაყიდოს	11
პროგრამისტები	11
